AgtId,Agt,PP,PPName,PAX_Hyperlink,PDF_Hyperlink,PAX_Local_Hyperlink,local_search
2186,Agreement between Hayat Tahrir al-Sham (HTS) and Nour al-Din al-Zenki Movement,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2186,https://www.peaceagreements.org/viewmasterdocument/2186,https://www.peaceagreements.org/lview/2186,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1995,"Ceasefire in Towns of Talbisa, Rastan and Al-Hula in Homs Countryside between Syrian Government and Free Syrian Army (FSA)",133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/1995,https://www.peaceagreements.org/viewmasterdocument/1995,https://www.peaceagreements.org/lview/1995,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
2185,Hayat Tahrir al-Sham (HTS) and Nour al-Din al-Zenki Movement Agreement on Jabal Zawiyya,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2185,https://www.peaceagreements.org/viewmasterdocument/2185,https://www.peaceagreements.org/lview/2185,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1997,Agreement on Local Councils between Tribes and Hayat Tahrir al-Sham (HTS),138,Syrian Local Agreements,https://www.peaceagreements.org/view/1997,https://www.peaceagreements.org/viewmasterdocument/1997,https://www.peaceagreements.org/lview/1997,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1998,Second Ceasefire between Ahrar al-Sham (AAS) and Hayat Tahrir al-Sham (HTS),138,Syrian Local Agreements,https://www.peaceagreements.org/view/1998,https://www.peaceagreements.org/viewmasterdocument/1998,https://www.peaceagreements.org/lview/1998,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2241,HTS declaration ,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2241,https://www.peaceagreements.org/viewmasterdocument/2241,https://www.peaceagreements.org/lview/2241,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1996,Unnamed [Statement on Ceasefire between Ahrar al-Sham (AAS) and Hayat Tahrir al-Sham (HTS) in Bab al-Hawa],138,Syrian Local Agreements,https://www.peaceagreements.org/view/1996,https://www.peaceagreements.org/viewmasterdocument/1996,https://www.peaceagreements.org/lview/1996,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2062,Hayat Tahrir al-Sham (HTS) Positive Response to initiative,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2062,https://www.peaceagreements.org/viewmasterdocument/2062,https://www.peaceagreements.org/lview/2062,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2178,Initiative to Stop the Ongoing Fighting between Hayat Tahrir al-Sham (HTS) and Harakat Ahrar al-Sham al-Islamiyya (AAS),138,Syrian Local Agreements,https://www.peaceagreements.org/view/2178,https://www.peaceagreements.org/viewmasterdocument/2178,https://www.peaceagreements.org/lview/2178,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2183,"Agreement between Hayat Tahrir al-Sham (HTS) and Ahrar al-Sham (AAS), Badia, Idlib",138,Syrian Local Agreements,https://www.peaceagreements.org/view/2183,https://www.peaceagreements.org/viewmasterdocument/2183,https://www.peaceagreements.org/lview/2183,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2180,"Agreement between Ahrar al-Sham, Desert Sector (AAS), and Hayat Tahrir al-Sham, Northern Desert Sector (HTS), on Tel Touqan.",138,Syrian Local Agreements,https://www.peaceagreements.org/view/2180,https://www.peaceagreements.org/viewmasterdocument/2180,https://www.peaceagreements.org/lview/2180,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2179,al-Bab Security Agreement,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2179,https://www.peaceagreements.org/viewmasterdocument/2179,https://www.peaceagreements.org/lview/2179,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2181,"Agreement between Ahrar al-Sham (AAS) and Hayat Tahrir al-Sham (HTS) on the al-Alawin checkpoint issue, Jisr al-Shughur",138,Syrian Local Agreements,https://www.peaceagreements.org/view/2181,https://www.peaceagreements.org/viewmasterdocument/2181,https://www.peaceagreements.org/lview/2181,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2182,"Ceasefire between Ahrar al-Sham (AAS), al-Hamza Division, and Sultan Murad Division",138,Syrian Local Agreements,https://www.peaceagreements.org/view/2182,https://www.peaceagreements.org/viewmasterdocument/2182,https://www.peaceagreements.org/lview/2182,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2162,Agreement between Hayat Tahrir al-Sham (HTS) and Free Idlib Army,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2162,https://www.peaceagreements.org/viewmasterdocument/2162,https://www.peaceagreements.org/lview/2162,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2158,Agreement between Hayat Tahrir al-Sham (HTS) and Free Idlib Army on the issue of Col. Ali Al Samahi,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2158,https://www.peaceagreements.org/viewmasterdocument/2158,https://www.peaceagreements.org/lview/2158,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2437,Final signed agreement for al-Waer,133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/2437,https://www.peaceagreements.org/viewmasterdocument/2437,https://www.peaceagreements.org/lview/2437,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
2436,Signed agreement presented by the Russian officials to opposition in al-Waer ,133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/2436,https://www.peaceagreements.org/viewmasterdocument/2436,https://www.peaceagreements.org/lview/2436,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
1994,"Agreement between Ahrar al-Sham (AAS) and Jund al-Aqsa, al-Fua'a, Idlib",138,Syrian Local Agreements,https://www.peaceagreements.org/view/1994,https://www.peaceagreements.org/viewmasterdocument/1994,https://www.peaceagreements.org/lview/1994,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1983,Wadi Barada Agreement,133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/1983,https://www.peaceagreements.org/viewmasterdocument/1983,https://www.peaceagreements.org/lview/1983,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
1992,Text of Legal Agreement: Terms on the Departure of Armed Factions from the Remaining Eastern Neighbourhoods of the City of Aleppo,133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/1992,https://www.peaceagreements.org/viewmasterdocument/1992,https://www.peaceagreements.org/lview/1992,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
1991,Azaz City Agreement between Ahrar al-Sham (AAS) and Jabhat al-Sham,138,Syrian Local Agreements,https://www.peaceagreements.org/view/1991,https://www.peaceagreements.org/viewmasterdocument/1991,https://www.peaceagreements.org/lview/1991,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1990,Agreement between Ahrar al-Sham (AAS) and Jabhat Fatah al-Sham (JFS) signed by al-Jawlani and al-Hamawi,138,Syrian Local Agreements,https://www.peaceagreements.org/view/1990,https://www.peaceagreements.org/viewmasterdocument/1990,https://www.peaceagreements.org/lview/1990,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2157,Cessation of Hostilities between Jund al-Aqsa and Ahrar al-Sham (AAS) in Kansafra,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2157,https://www.peaceagreements.org/viewmasterdocument/2157,https://www.peaceagreements.org/lview/2157,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
2213,Statement by Jabhat Fatah al-Sham on Ceasefire in Kansafra,138,Syrian Local Agreements,https://www.peaceagreements.org/view/2213,https://www.peaceagreements.org/viewmasterdocument/2213,https://www.peaceagreements.org/lview/2213,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1989,"Follow up on the implementation of the Previous Agreement in al-Waer, Homs",133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/1989,https://www.peaceagreements.org/viewmasterdocument/1989,https://www.peaceagreements.org/lview/1989,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
2156,"Statement on behalf of two parties in al-Waer neighbourhood, Homs.",133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/2156,https://www.peaceagreements.org/viewmasterdocument/2156,https://www.peaceagreements.org/lview/2156,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
1988,"Minutes of Agreement (between Ahrar al-Sham (AAS) and Jaysh al-Fatah, Idlib)",138,Syrian Local Agreements,https://www.peaceagreements.org/view/1988,https://www.peaceagreements.org/viewmasterdocument/1988,https://www.peaceagreements.org/lview/1988,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1987,East Ghouta Agreement between Jaysh al-Islam and Faylaq al-Rahman Brigade,138,Syrian Local Agreements,https://www.peaceagreements.org/view/1987,https://www.peaceagreements.org/viewmasterdocument/1987,https://www.peaceagreements.org/lview/1987,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1986,Agreement between Ahrar al-Sham (AAS) and Farqa 13,138,Syrian Local Agreements,https://www.peaceagreements.org/view/1986,https://www.peaceagreements.org/viewmasterdocument/1986,https://www.peaceagreements.org/lview/1986,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1985,Ceasefire by Jaysh al-Islam,138,Syrian Local Agreements,https://www.peaceagreements.org/view/1985,https://www.peaceagreements.org/viewmasterdocument/1985,https://www.peaceagreements.org/lview/1985,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
1984,Qamishlo Agreement,133,Intra-Syrian Process (state/non-state),https://www.peaceagreements.org/view/1984,https://www.peaceagreements.org/viewmasterdocument/1984,https://www.peaceagreements.org/lview/1984,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=133&LocalSearchForm%5Bversion%5D=&s=Search+Database
2155,"Agreement Document [between Jaysh al-Thawra, Northern Countryside Committee, and the Northern Operations Room]",138,Syrian Local Agreements,https://www.peaceagreements.org/view/2155,https://www.peaceagreements.org/viewmasterdocument/2155,https://www.peaceagreements.org/lview/2155,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=138&LocalSearchForm%5Bversion%5D=&s=Search+Database
